Time,F0Hz_1,F1Hz_2,F3Hz_3,F4Hz_4,F5Hz_5,F6Hz_6,F8Hz_7,F9Hz_8,F10Hz_9,F11Hz_10,F12Hz_11,F14Hz_12,F15Hz_13,F16Hz_14,F17Hz_15,F19Hz_16,F20Hz_17,F21Hz_18,F22Hz_19,F23Hz_20,F25Hz_21,F26Hz_22,F27Hz_23,F28Hz_24,F30Hz_25,F31Hz_26,F32Hz_27,F33Hz_28,F34Hz_29,F36Hz_30,F37Hz_31,F38Hz_32,F39Hz_33,F41Hz_34,F42Hz_35,F43Hz_36,F44Hz_37,F45Hz_38,F47Hz_39,F48Hz_40,F49Hz_41,F50Hz_42,F52Hz_43,F53Hz_44,F54Hz_45,F55Hz_46,F56Hz_47,F58Hz_48,F59Hz_49,F60Hz_50,F61Hz_51,F63Hz_52,F64Hz_53,F65Hz_54,F66Hz_55,F67Hz_56,F69Hz_57,F70Hz_58,F71Hz_59,F72Hz_60,F73Hz_61,F75Hz_62,F76Hz_63,F77Hz_64,F78Hz_65,F80Hz_66,F81Hz_67,F82Hz_68,F83Hz_69,F84Hz_70,F86Hz_71,F87Hz_72,F88Hz_73,F89Hz_74,F91Hz_75,F92Hz_76,F93Hz_77,F94Hz_78,F95Hz_79,F97Hz_80,F98Hz_81,F99Hz_82,F100Hz_83,F102Hz_84,F103Hz_85,F104Hz_86,F105Hz_87,F106Hz_88,F108Hz_89,F109Hz_90,F110Hz_91,F111Hz_92,F113Hz_93,F114Hz_94,F115Hz_95,F116Hz_96,F117Hz_97,F119Hz_98,F120Hz_99,F121Hz_100,F122Hz_101,F124Hz_102,F125Hz_103,BehaviorResponse
1675.004,2.27230035239572,0.16383497929659,0.367136899736208,-0.034139771117742,-0.0766914748081269,0.0226735644093852,0.372053180759137,-0.0589533271843789,-0.441540449253643,-0.30287260464589,0.0647923244488818,-0.151852864075653,-0.407194291209478,0.0475920861199547,0.659339209283301,0.383740438396682,0.31199751671965,0.107590633228751,-0.218421719780515,-0.0868984268029567,-0.656278670711634,-0.373185352207366,-0.58047398137834,-0.641905997060365,-0.331092707350307,-0.646539238029033,-0.765257445014668,-0.313986607240903,-0.405602881085412,-0.460882280643226,-0.619906567253832,-0.838477000570022,-0.521786302962597,-0.836557215931422,-0.900135980828062,-1.09286483877633,-0.905241635566255,-0.765519028172898,-1.20287301925285,-1.1093740328661,-0.952837269136229,-1.0744770865291,-0.694899103432083,-0.96334869409641,-0.824346712870939,-0.87905928450438,-0.827246466310252,-1.05193192202504,-0.987609490460158,-0.926955798594785,-0.612302745241971,-0.924129382831685,-1.09826555466559,-1.26276010944733,-0.957322895313714,-0.757592949793755,-0.677026327095973,-1.50525569299744,-1.16953140443996,-1.22640914358622,-1.03357994995923,-1.2174488469682,-1.1545486810087,-0.881072962762434,-1.03310569883592,-1.07676792610951,-1.0224364740242,-0.733007158622724,-1.17959717865697,-1.5238273525466,-1.08396236470474,-0.947811734129818,-0.814384544873917,-1.29903993442522,-1.36720906432287,-0.909528570256921,-1.0304162754208,-0.99015972872152,-1.01043271381896,-1.02322828589251,-1.30835010027683,-1.39592921739597,-0.918815690013012,-1.45084591811663,-1.39217732704257,-1.36239889974093,-1.60765696849481,-1.38381441160356,-1.81876934347048,-2.45424697942659,-3.02006633141612,-2.52281012872939,-3.09840525478597,-3.30928991350654,-3.46476187845377,-3.44533128671861,-3.21037596104572,-3.16567957149044,-3.48100941367453,-3.60809255196038,-3.57538504039701,-3.32526460089107,-3.30984418524381,0.991136441144023
1685.004,2.89975408612326,0.869110672950427,0.494152620197546,0.427776543837901,0.31124435921077,0.338898797246618,0.0670836762109054,-0.117868886310373,0.0175918328266095,-0.0767768029648109,0.234598196314191,0.0834168498750628,-0.578805794918107,0.253712736827675,0.372735011843979,0.356740014638088,0.41188381559368,0.426633199496402,0.210965060831882,-0.388577522259356,0.0313397086017455,-0.666929150856521,-0.228647413201018,-0.829024160417296,-0.35609619630466,-0.692450596082066,-0.860391664423057,-0.814158725463617,-0.625351166780078,-0.580010820262961,-0.665182663877627,-0.771976998068935,-1.07987916744991,-0.474194074860367,-0.726977770977486,-0.755219125673716,-0.738433454837862,-0.697416649038424,-0.838382032790763,-0.672371769260056,-0.605281105130848,-1.26827702458539,-1.22080763054178,-0.758897254702558,-0.774527359947092,-0.949813977940573,-0.700576275667726,-1.18616313627735,-1.03517351087311,-0.56980151414821,-0.945733064641819,-0.978457877594978,-1.09707431992116,-0.655267043579354,-0.815835527789434,-1.28312060058411,-1.12171673835152,-0.867455489351927,-1.06472399271159,-1.54126956728373,-0.941256008059309,-1.27405019975893,-0.969695310879783,-1.38803910033838,-1.24443333511248,-0.764644587190134,-1.34024023145059,-1.09752405124309,-0.996689732090806,-1.15342168920062,-1.00546179766183,-1.46494026028971,-1.17963598080861,-1.49973871341424,-1.32276792945726,-0.854378146781799,-0.968520471231638,-0.946836040525416,-1.09228385323155,-0.867349625378385,-1.47154776855146,-1.17156689252987,-0.923144679068976,-1.19184502064873,-1.18506045831353,-1.22915694330782,-1.55364418470627,-1.63447533671637,-1.75907893276733,-2.06015131451868,-2.16650703185496,-2.37667841781153,-3.34484641649536,-3.39502216410969,-3.13137176740231,-3.24917841523013,-3.42703687183834,-3.59432827157172,-3.37148753897522,-3.29495275804333,-3.34127034201812,-3.54029332876214,-3.57987820692262,0.990719814751241
1695.004,2.08139627721696,0.579753222572317,0.295678291023038,-0.377462491625894,-0.32868786080528,0.0512436477694774,0.473350620807216,-0.0831263286260378,-0.131786824270406,-0.0539439682733719,-0.257459316020107,-0.112517913404636,0.00178971403082691,-0.141471398385653,0.00706983481984049,0.134624464991937,-0.0458662922061086,-0.486289145787345,-0.187893358175531,0.108726453855887,-0.0125832176958899,-0.224075156633719,-0.620940089090625,-0.643592156550666,-0.455408510460457,-0.93100802182766,-0.427413391998938,-0.556593876243757,-0.963159056847455,-0.495372148431738,-0.436058210627693,-1.11815665352037,-0.587817057698716,-0.921419715695564,-0.810660527188229,-1.00644384362719,-0.666090566008816,-0.683527593395364,-0.653516542580131,-0.7930144552637,-1.3276019131729,-0.865730842421305,-1.09887572196823,-1.01522765751888,-1.36641772296954,-0.887235194527541,-1.03496347163275,-0.842657131497652,-0.737381631723774,-0.784206219917476,-0.846129916786989,-0.656487423549637,-0.936672430769038,-1.07996382008953,-1.28477268763685,-0.802380893716843,-0.974599956665931,-1.01105768167848,-1.33927265431322,-0.905130655015779,-1.90589574448624,-0.973650510453461,-1.358711703238,-0.755991287307521,-0.850450761610206,-0.992757347997652,-1.43926863212715,-0.83972628969953,-1.216310885187,-0.97245807925771,-1.22390409206218,-1.08221057599758,-1.18600525902811,-0.793463342093023,-0.936167442715625,-1.12669463000871,-1.21248340059751,-1.18909710000418,-0.911067219511741,-1.47844863719834,-1.3962978063256,-1.04443444105312,-1.01349003792574,-1.06594704294378,-1.24970240865935,-1.47519132813901,-1.44090861552488,-1.73323244589177,-1.98950173349439,-2.28995960526693,-2.38287662543887,-2.90914159690092,-2.97188383918994,-2.77339743369792,-3.27555386763845,-3.41417211323323,-3.46550092250882,-3.38836769830494,-3.43946391826008,-3.49492084423057,-3.52310118244042,-3.50162200866825,-3.5335611038342,0.990223875224955
1705.004,2.08935191708736,0.826607560203294,0.428146144053073,-0.364273935657255,-0.193831361250542,-0.00172679524860714,0.0985681995798388,0.208582841739973,-0.201286508775819,-0.186102598425433,-0.0602362248055126,0.092048906984397,0.0234824328137891,0.304686142978663,-0.108802182808097,0.389273383847927,-0.00753848173148459,-0.0810084407247262,0.237612344739008,0.0318788173623398,-0.306634625463407,-0.124667396221167,-0.345735997346226,-0.295154925837082,-0.474451687560271,-0.704541129220512,-0.461601763326894,-0.468962752282416,-0.81461133917592,-0.319089650599956,-0.72052822219308,-0.9331260856412,-0.605373090067948,-0.737717968210406,-0.954521178970348,-0.888839290650428,-1.00197625917683,-0.964967707127816,-0.826213290256632,-0.839589761731828,-0.92985068557065,-0.874340038641332,-0.935583392032419,-0.824155934001244,-0.96360324041745,-0.844926417337479,-0.971486877480095,-1.45279953909956,-1.01355281517711,-1.10902424512687,-1.04625641817002,-0.934613687244746,-0.960732945228156,-1.06056769910327,-0.888907247618102,-0.95712658726126,-1.00595706673317,-0.996067836725513,-1.06974612136784,-0.926369477653061,-0.845593112930179,-1.52954476456704,-0.912745508204029,-1.19095789739452,-1.12009957420067,-0.97109530048025,-1.06014989773585,-1.2995142746442,-1.27857066279569,-1.21436543253221,-1.34944186569,-0.947302382592108,-1.19562828719352,-1.02289313801352,-0.906190849002336,-1.13673710684962,-0.901637377859399,-1.08019648875426,-1.17579498071594,-0.943297881254976,-1.27584609214662,-1.27926534022405,-1.15496007939546,-1.33996198486257,-1.110851197591,-1.33311817753712,-1.60338660444538,-1.64791138702202,-1.78987907041652,-2.46995336399273,-2.37505211464751,-2.7382045410889,-3.3050465079682,-3.37075951041784,-3.81163834129374,-4.17364664406168,-4.33649436791016,-4.68794374703372,-4.77443263222563,-5.0495968725304,-5.25916556608523,-5.18428786660219,-5.18875286044147,0.989723975204959
1715.004,2.20619911524496,0.817239178751509,0.0889865577963106,0.119381532855788,0.354404158520416,0.365279964653262,0.311437219042718,-0.151379622595369,-0.192913042534304,-0.190675905372469,-0.107656368898756,-0.145992084013729,-0.33885992426855,0.324702431348823,0.193198063227183,-0.137425977917225,0.177265963729382,0.197707909860256,-0.127529479786251,-0.269976730284682,-0.358891036858035,-0.10974729324609,-0.379990410592986,-0.728037108720503,-0.549104711555957,-0.834196670646935,-0.684285014603419,-0.634269197953476,-0.679071049790351,-0.624367797353869,-1.22742698784833,-0.897690225913419,-0.841856891983086,-1.08426973099069,-1.08339373570693,-0.780666396721032,-0.910584196428327,-1.2839308374892,-0.717063586577987,-0.964561435175504,-0.891922144450557,-0.839967967205294,-1.15925417066141,-0.862560599612849,-0.909726877839624,-1.21291632347654,-0.921849642491746,-1.10875499666869,-1.09059157534206,-0.820863419125639,-1.04270432967001,-1.02447975920556,-0.932213182755201,-1.40628630180327,-1.14912981588832,-1.06071166745317,-1.12961815185403,-1.15111563317083,-0.948389598432601,-0.943456616561694,-1.1750466658497,-1.33050049530233,-1.12149451878876,-0.839020574539069,-0.988625656567775,-0.775791658808511,-1.44889397954336,-0.73740773153709,-1.02891634223823,-1.25425696570674,-0.965149316487531,-0.975302370401596,-0.918103990072358,-1.1942696967206,-1.14834139920942,-0.948429931632154,-1.16528510741368,-1.36969521678788,-1.43239783501435,-1.37588328161206,-1.40526930941028,-1.04060103511087,-0.936097051678888,-1.45504157369853,-1.00452531397204,-1.48028098500856,-1.52496941022124,-2.00620897363454,-2.12485064705029,-2.27262452447658,-2.77177197992253,-3.02314352968196,-3.28161894687889,-3.63199146698599,-3.88995091688533,-4.0776036093761,-4.59320016693861,-4.33053359042459,-4.52175902476917,-4.67962461363675,-4.80751987062863,-4.66172076471174,-4.6196522797887,0.989081022350476
1725.004,2.73531858730919,0.991005283057098,0.859349587066337,0.253376436033741,-0.32059403580102,0.0814098034717975,-0.0921475932537622,-0.0828298480660496,0.112894590871727,-0.542279891501383,0.0351464421440026,0.126627047298208,-0.162377506874182,-0.124312317342862,0.606427558858761,0.224588806107619,0.29088579413377,0.121364597194411,0.263569886003293,-0.764951807877862,-0.0482678907363263,-0.460169588383122,-0.328780998366711,-0.546279774191,-0.514622217762159,-0.556054602606633,-0.200148206543154,-1.00275172556004,-0.826502944925846,-0.679665474553111,-0.886809133884623,-0.835351037944328,-0.597488110981376,-0.446130103404526,-1.11911351521632,-0.917431383190856,-0.795788237905354,-1.07109371664329,-0.988684644516688,-1.1304842712386,-0.95921865768793,-1.03484365255074,-1.14267855835735,-1.27576427184634,-0.702860501829748,-0.875569180137587,-1.10571606484321,-0.610743931101721,-0.979456149480046,-0.774563495493754,-1.13933540388319,-1.03826535600391,-0.806669094691654,-1.358940810801,-1.21044319837195,-1.24319671713241,-0.961331148294997,-0.818576593434783,-1.33508162734796,-0.877038579350473,-1.51550597887346,-1.28677820819942,-1.21079184923743,-0.877301988829563,-1.31820177545118,-1.42316449325796,-1.16262988153152,-1.10493638838138,-0.819210888818629,-1.29133349689168,-1.08293183682908,-1.10342472768187,-1.12172930162916,-1.37500388750727,-1.18961424199629,-0.839090458623887,-1.32199364936433,-0.9094980048887,-0.802691820783901,-1.04433530617414,-1.16407990446261,-1.10894144530097,-0.923735190485316,-1.34134218781872,-1.08198057803657,-1.87315892287872,-1.58005417093315,-1.68433943508173,-2.02149958334619,-2.36359007394576,-3.0194346024022,-3.01018068646159,-3.22139554431772,-3.38710147505191,-3.67772058708395,-3.96235085802446,-4.23174197546034,-4.15548134829446,-4.27723384445969,-4.5893077379805,-4.46260424211856,-4.2372090271057,-4.21260162814346,0.98843086306145
1735.004,2.95544765641721,0.911480203134322,0.543634471929404,-0.0171835367356193,0.377869232191569,0.03415009489166,-0.278438810967172,0.0642723331178757,-0.222401266738,-0.725582363574211,-0.249652994005825,-0.596567913380222,-0.240618720625429,0.0525022153810485,-0.122080513610268,-0.123156603771732,-0.124294617763577,0.159826904531415,-0.0054647588077055,0.0518705468651846,-0.522979389597666,-0.708473665132787,-0.408530368704545,-0.552513228557701,-0.941312692829299,-0.437295948895525,-0.505049342729839,-0.750827403120192,-0.737388641790642,-0.621117929644732,-0.861389609009058,-1.14330868638309,-0.960115946226392,-0.845661781945283,-0.929304707053046,-0.926475233339166,-0.66879754643091,-0.830150979410364,-1.14531307640329,-0.869682608998619,-0.96099935273801,-0.915005776907945,-1.07229324351326,-1.00656192839951,-1.11982923171538,-1.06436448026583,-0.780487791512281,-1.19475566339812,-1.04413522348046,-0.925109269443322,-1.57219186910149,-1.16574689895809,-1.18466748488498,-1.41924329768975,-0.820203439169154,-1.17429141919265,-1.05445511145462,-0.729167819385778,-1.08605667528687,-1.09789944884281,-1.03843731577298,-1.34221837767761,-1.34261019469683,-1.03968262858499,-0.861809378348883,-1.08066865391768,-0.902939623988684,-1.06675188608596,-0.89946008100501,-1.00574269644904,-1.39360902773604,-0.965738391450295,-1.00606316803504,-1.0885698902122,-0.944400222089187,-1.13897483377154,-1.13795924838692,-0.879355026750766,-1.29639718018351,-1.21230081902951,-1.04532059627189,-1.2303276670228,-1.33761065543863,-1.11319137873395,-1.06616239250601,-1.35261824790483,-1.82721707771746,-1.85007416454609,-2.07248648326151,-2.42202881803268,-2.6717975219202,-3.00883846770713,-3.10885934475152,-2.90358805431415,-3.33527540379685,-3.13795189078079,-3.30004325143823,-3.3656211050052,-3.38025260440251,-3.31497528678482,-3.25342263901911,-3.3620186229986,-3.42734120727071,0.987780703772424
1745.004,2.94135710041152,0.940781953066079,0.687029271918004,0.186495121813376,-0.0494999906974658,-0.12405496430956,-0.0560520360120497,-0.03273542711195,0.055187004604824,-0.391776333896371,-0.0925330298007783,-0.589235915246707,0.353829218447634,-0.399903207129228,-0.597021031027971,0.165025378567551,0.38452730174593,0.219162339751896,0.0789781938398746,-0.0189733445032573,0.031472130607752,0.00987306790266477,-0.361414789389923,-0.568362220580592,-0.676839934311525,-1.01824720213235,-0.188560083313743,-0.30166676721348,-0.659785913159294,-0.729918573827706,-0.591090039622769,-0.53671917641676,-0.691668628149751,-0.557919307891031,-0.795228302285932,-0.804181922333697,-0.735497597082862,-0.740141286666077,-1.17489974561059,-0.88685687011569,-1.04794169009133,-0.721152075320689,-0.852331458414679,-0.954264698566212,-0.95668820876772,-0.693311638414446,-0.956221730309615,-1.17142385421339,-0.815521696774789,-0.77995080500183,-1.25528851469801,-0.910031815949765,-1.21024150903596,-1.40415560056615,-0.870744922320002,-0.930810029811591,-0.773121457968821,-1.43928168927648,-1.02992344254468,-1.20388394478744,-0.848236027987803,-0.788246672501799,-1.43311632780446,-1.08386944620561,-1.30739739103451,-0.81260225400762,-1.03826233339928,-0.970663420406668,-0.833688659109486,-0.891501207454158,-0.922991913507668,-0.702010875687983,-1.37727760385997,-0.985271816367714,-1.14238043850147,-1.18741171115158,-1.00647415847295,-1.01976423440282,-1.27843196778898,-1.04282982341516,-1.62927218615807,-1.07155435288663,-0.956788778132486,-1.12901023966374,-1.0627225102976,-1.58339671037974,-1.20870450800567,-1.57560168215388,-1.974722260229,-1.94671381753697,-2.39856481580561,-2.73410297781094,-2.41745424680387,-2.68379737237592,-2.72282494851188,-2.68662858637836,-2.7803185275882,-3.05773932896052,-2.86817248088538,-2.68176620885558,-2.68907666699665,-2.89700829435464,-3.00316322731572,0.987130544483398
1755.004,2.11455292094761,0.762774489758594,0.0868797836290853,-0.0222065750918097,0.182072152670509,0.670479286424096,0.162722681626384,-0.266601829997086,-0.437706804891014,0.252374857454856,0.379330633872622,0.135676677906706,0.309443618342263,0.39357498005041,0.294143278506466,0.105240309216952,0.310276474652901,0.525982761488824,0.138455886354901,-0.126317565452332,0.00124385807243068,-0.606795662212766,-0.362393652815663,-0.426032983471859,-0.546455493392464,-0.774333181134044,-0.626318251167793,-0.62362550706704,-0.762703549534348,-0.840829840365097,-1.01919337402429,-0.483363769234758,-1.32126234800076,-1.21811914319891,-0.880642962996275,-1.18605841204063,-0.518581241659711,-0.68556051676161,-1.51070985963765,-1.00154028872108,-0.831419985780718,-1.06944182875909,-0.744720254597195,-1.033958709506,-0.8663599441208,-0.923649518528431,-1.25331452612538,-1.17471780258004,-1.25620515881263,-0.764511760012694,-1.51725204703096,-0.953610168522038,-1.39369666860822,-0.844512779228808,-1.00423971072184,-1.07547018028656,-0.845745943660665,-1.11142690450506,-1.28107473078327,-1.62561055442313,-0.923429979587523,-0.660926984292415,-0.979333276493455,-1.28013853056838,-0.953833328539974,-1.1599536427342,-0.907528242763089,-1.1547323108878,-0.928213545600376,-0.786601362263195,-0.733122121385714,-1.04499167387212,-1.24159510361496,-1.78543034954936,-1.07216846469501,-1.54685183578272,-1.35146240297386,-1.28830994238838,-0.956190220307281,-1.08599514874888,-1.20661159294243,-1.40560088432985,-1.32299245701941,-1.18800310329967,-1.29015959847783,-1.5086923437662,-1.95128514288812,-2.2155325883137,-2.04255424211001,-1.91849014868551,-2.45398526166018,-2.44210934854723,-2.58528742895816,-2.83221043501007,-3.07676439930474,-2.98092045796321,-2.88959453314428,-2.78739479239862,-2.88621181782004,-2.98719650355268,-2.9781886057621,-2.82175434768969,-2.80926395527107,0.986266265909477
1765.004,3.08321648271505,0.731859077139092,0.18772328009593,0.214927954242187,-0.30029941008917,-0.236794600070258,0.150912605708879,-0.0227175362472344,-0.644545461007936,-0.249808015301303,0.152250741158737,0.359251013660634,0.327336801755525,0.142667576417892,-0.0698001942645558,0.185223635847397,0.00208696257710685,-0.0457294922118506,-0.182724276346813,-0.302100996234429,-0.517164482433226,-0.384805239515697,-0.489039009498424,-0.443317512051034,-0.536066204401857,-0.650582230457855,-0.643322102954533,-0.529827747864969,-0.630986619781641,-0.907174491584367,-0.779474658540195,-0.835437344157089,-0.776454294392138,-0.683215343757561,-0.595082939773351,-0.703104364432916,-1.14759470992911,-0.628905776879792,-1.03758135468536,-0.985497367812066,-1.18276582106782,-0.999514678488621,-0.837477525025955,-0.697335633283729,-0.900147588156568,-0.854830593673084,-0.946931022139289,-1.24281527482585,-0.956688576307142,-0.673408213708942,-1.30533879784636,-0.80907257793729,-1.08243578924536,-0.701968798209483,-1.18653941173411,-0.971871721851433,-1.05585466466969,-1.03213139002643,-1.09392590233516,-1.11833671405333,-1.22907762877235,-1.23944186416908,-1.01118651501717,-1.456442165437,-1.10426989884758,-1.36497013266932,-1.2358354655711,-1.6167954635024,-0.740423216428985,-1.09357291196848,-0.938155996922834,-1.19989046189825,-1.06359199188011,-1.21074912577669,-1.44482357975338,-1.0747290885329,-1.04260014005882,-1.13681802972996,-1.47081978595242,-1.01737787085193,-1.28757067854515,-1.43930415066856,-1.31342475868603,-1.28929029566902,-1.36871076646796,-1.35972728325722,-2.338020669325,-1.88355357197052,-1.74292038069714,-1.89779413838035,-2.57877767468788,-2.9176655423548,-3.55457303036299,-3.15630784549227,-3.27278594462569,-3.17813554170575,-3.44614019187018,-3.72874234302693,-3.37474016908513,-3.18805950150153,-3.23851586314748,-3.45578927937247,-3.56329350692547,0.985391432127896
1775.004,3.1045928228193,0.535105596586553,0.0533927377346231,0.0583850483163218,-0.204236803707903,0.312086732686829,0.264223917831631,0.0761500485078676,-0.115805893735557,0.443039192932677,-0.286424975915828,0.0926992673599974,-0.0109486637606384,0.139214505491912,-0.173097083062757,0.0803960910180258,-0.00934264047122405,-0.200716782985962,-0.392882590764443,-0.249682635294843,-0.51778078626348,-0.486485552874945,-0.259960068903126,-0.526835185702454,-1.13711831186113,-0.445502017229012,-0.570044503450431,-0.728306113516848,-0.682570896805399,-0.830312560551011,-0.765716350688906,-0.792228451479099,-0.795366801861566,-0.700018793702186,-1.16328789931905,-0.936776738167283,-0.61728154919351,-1.00108649578879,-0.9429024629064,-0.580906015502266,-0.888130724055275,-0.63793990286541,-0.783891714992536,-0.854928762614443,-0.911895771121688,-0.925915864298553,-1.19849341021962,-0.918114654318111,-0.746058525117091,-0.79250546671821,-1.07827493325648,-1.06974339881077,-1.22395494640605,-0.870698587681645,-0.797917469193603,-0.98934111418662,-1.30323968475937,-0.963438375111265,-0.888525475567414,-1.2272001277467,-1.56201885319096,-1.0516367254815,-1.28596677801258,-0.719471461528688,-1.16768864445589,-1.24788970893252,-1.16882814729002,-1.07131589103379,-1.10430116421237,-1.18292048170872,-1.29159508667109,-1.09353927767094,-1.11589646233194,-1.04713139685831,-1.14684980638161,-1.18013119060469,-0.876053611587177,-0.756050163162583,-0.996665453859312,-1.10774969353936,-1.08142855511088,-0.883823873266831,-1.07883197803673,-1.4278750080042,-1.04685037932954,-1.21425185056948,-1.41061801162639,-1.89534617492264,-2.19428434526387,-2.53987978143929,-2.4969172666701,-3.12105028697128,-2.70216349679682,-3.13833739237401,-3.17259695933263,-3.4899725678744,-3.44686279105335,-3.31287834560263,-3.41578932395068,-3.5712017340736,-3.55039929943875,-3.39445963976766,-3.35391237772843,0.984516598346314
1785.004,2.83103681995031,0.871602061617541,0.49752953937576,0.192300071012394,0.0528808582142256,0.00570554224331498,-0.0335188758549818,0.344790136607748,-0.117553441525297,-0.308577138824066,0.0716265078854177,-0.0259062082329409,0.422025331536696,-0.138834382330707,0.144323392876404,0.467483354367344,0.503235483386128,-0.0597065730184323,-0.157625264830942,-0.411579145190543,-0.348226864791521,-0.412867988648903,-0.348759897258973,-0.36950909480773,-0.274692062964989,-0.56290263386674,-0.494846150002493,-0.556104853752329,-0.823648357917929,-0.637306062014525,-0.658913432018601,-1.03821815404138,-0.589749133413503,-1.31696657353439,-0.761106330395553,-0.799155907418431,-0.851726681211951,-0.631981242452326,-1.02318413251338,-0.804470841202693,-1.1098413738056,-0.809208450322911,-0.827949862423157,-1.0236341805082,-1.04671969715217,-1.06584090963675,-0.716163033583795,-0.995922383080297,-0.804818728262129,-0.797610367083678,-0.974594943961975,-0.753042427691335,-0.903596664961522,-1.28198526871254,-1.0690326825844,-1.16597931152546,-0.895305924710663,-0.902518427590822,-0.687800408379735,-1.18560523989466,-0.931956052605152,-1.14847412954212,-0.937556233956269,-1.30290510325442,-1.11031718034781,-0.97247500076578,-0.891209115185421,-0.962300517863818,-0.834631385627772,-1.10521430294761,-1.45024012922671,-0.980339111503866,-0.995265506423096,-0.843955545368429,-1.25082642799953,-1.10740782402696,-1.32975589689408,-1.28077541361346,-1.67083405534055,-1.08378881249167,-1.50832235256127,-0.95608465518127,-1.32087213963952,-1.0092119692368,-1.74787065769434,-1.37841667817831,-1.3280639174547,-1.65833809945341,-2.17863001131045,-2.08840945758012,-2.60516319274268,-3.37756851135815,-3.38700369180189,-3.2226616997126,-3.6948860478501,-3.74994372885526,-4.20891000715223,-4.07438216935026,-3.95613223981263,-3.96134841238094,-3.94401842898324,-4.28155435755319,-4.36444631491327,0.983641764564733
1795.004,2.32873973530925,0.735286842153952,0.624039357534435,0.00477770774056299,0.0791374754919022,-0.186230591218628,0.278940402998531,0.188413878755539,-0.356827777035107,-0.601225777899605,-0.0359834881935908,-0.737340563941138,-0.475548209629389,-0.254759081380063,0.0359356729042712,-0.309081861028259,-0.489751593230035,-0.0702583225534659,0.0515498411743162,-0.121388632129022,-0.349650893191955,-0.151862700559046,-0.572046817190736,-0.229300620532683,-0.296840879757479,-0.740887958362822,-0.327044017354654,-0.938056158968148,-0.55532889242591,-0.793899129694073,-0.88244613561212,-0.795490002283532,-1.19043440487746,-1.09700164025752,-0.796235788036862,-1.08733959164273,-0.786621324074021,-0.957772238083791,-1.28587888284047,-0.887323285038398,-0.788006187232922,-1.00308800298052,-0.826702103762953,-0.978293533111993,-0.896271636401118,-0.896873111285075,-0.992791603577667,-1.22724078570631,-0.781755495850914,-0.540046678200478,-1.21511900591632,-0.904645900402201,-0.914676294138167,-0.879306545498359,-1.40687017576374,-1.41514266663106,-1.07031807198898,-0.839993565763694,-0.821388486956714,-0.701303865298101,-1.48336404401996,-0.986881568460099,-1.30002954614735,-1.19551131871239,-1.14275574316128,-0.786255050273874,-1.1866826145542,-1.502942228862,-0.994309845206611,-1.30565832358543,-1.0944645945866,-1.06720437562139,-1.30101616632093,-0.987039586597244,-0.946516896270699,-1.13609101277078,-0.864045858624158,-1.1916950658418,-0.916127546982018,-0.944136645253188,-1.1257945756013,-0.986085280902276,-1.13340269881427,-1.08994927549296,-1.03696925619269,-1.36343443358299,-1.67696817517875,-1.6037461775017,-1.72165452876476,-2.19958256090307,-2.6350015086157,-2.98915319601723,-3.12206699392729,-3.33698496362432,-3.57441456129369,-3.95117357894719,-4.1187224690955,-3.82162548742243,-4.02456824150177,-4.25076414264562,-4.35818099241199,-4.00713124495645,-3.9835536314948,0.981740231647721
1805.004,2.92017153529856,0.717771232322919,0.763157937117914,0.191435556540962,0.0994399291694589,-0.157256013420754,0.308027645710953,0.0824959348708915,-0.175599188821778,-0.412062583572171,-0.556196521894159,-0.53750121679195,-0.236183873342227,-0.367188370305566,-0.205175575082909,-0.04752575716995,0.193936548499978,0.178044668475057,0.210726138296591,0.0414682703289298,-0.465471830367128,-0.670956266267199,-0.439630525897217,-0.367542560831523,-0.834728724902935,-0.488643543520017,-0.66877308641158,-1.39532608281416,-0.666922342521706,-0.447480522640114,-1.07614255896816,-0.858667689382901,-0.647713996036397,-0.743337607760854,-0.948299730936072,-1.00662074716089,-0.858394721855652,-0.872303460903687,-1.06011998278324,-1.07021610226392,-0.875648683140199,-0.837420306438696,-0.759991953199854,-0.786173858290229,-0.918420879404423,-0.627100912504603,-1.03645074378338,-1.06253623830252,-0.589627893387184,-0.843834904136786,-0.959412251381361,-1.02971240992566,-1.62495340396126,-0.811449728846414,-1.5906071247409,-1.37399780136616,-0.896650943087634,-0.988006508201194,-0.80072792541308,-0.927028291773939,-1.06735193634237,-0.811865120193767,-0.927706206027643,-0.944789426259254,-0.882032355368577,-0.802788605196246,-1.23512938537369,-1.24549299075723,-1.08259442434179,-1.47545133753698,-1.21845131648057,-1.03384045711341,-1.00431815995011,-1.26650816122787,-1.05253004487094,-1.07870953334805,-1.66188075324489,-0.930588774573689,-1.00295240994189,-0.92526808494491,-1.10388798798554,-0.833888450456827,-1.33596645563534,-1.20169124350143,-1.41531955293381,-1.64487024719025,-1.70696103878577,-1.6301693908614,-2.27719549595975,-2.39877425573782,-2.71058172511743,-2.84420149358732,-3.64220325988664,-3.20941612405719,-3.54046056673123,-3.74392673933325,-3.81449957410607,-3.85089928506837,-3.87779615923176,-4.10494467039469,-4.04576826264229,-3.87434808145669,-3.82915002563161,0.979787226846218
